-17,-7,239,102,56
-16,-7,237,82,28
-15,-7,254,89,31
-14,-7,246,86,26
-13,-7,241,83,20
-12,-7,249,93,32
-11,-7,246,90,31
-10,-7,243,87,30
-9,-7,240,85,31
-8,-7,238,86,36
-7,-7,236,81,37
-6,-7,219,55,18
-5,-7,192,29,0
-4,-7,178,27,0
-3,-7,201,60,33
-2,-7,240,106,81
-1,-7,243,117,92
0,-7,230,114,89
1,-7,230,116,92
2,-7,246,125,106
3,-7,255,138,117
4,-7,249,134,107
5,-7,218,102,79
6,-7,174,55,47
7,-7,125,4,0
8,-7,141,19,0
9,-7,229,106,72
10,-7,247,125,76
11,-7,235,108,57
12,-7,244,108,66
13,-7,248,105,65
14,-7,247,95,56
15,-7,239,84,40
16,-7,239,83,32
17,-7,246,92,40
18,-7,243,92,47
19,-7,241,99,53
20,-7,241,106,58
21,-7,238,113,67
22,-7,234,111,77
23,-7,222,106,83
24,-7,179,69,56
25,-7,80,27,0
26,-7,0,54,0
27,-7,73,207,48
28,-7,45,227,28
-30,-6,0,253,5
-29,-6,2,255,6
-26,-6,0,255,4
-25,-6,9,252,10
-24,-6,26,235,19
-23,-6,66,213,45
-22,-6,0,35,0
-21,-6,41,18,0
-20,-6,95,19,0
-19,-6,145,35,10
-18,-6,214,91,50
-17,-6,231,96,40
-16,-6,236,89,20
-15,-6,250,96,26
-14,-6,247,89,24
-13,-6,242,82,24
-12,-6,251,92,36
-11,-6,254,94,42
-10,-6,255,100,49
-9,-6,255,101,51
-8,-6,245,97,49
-7,-6,242,91,48
-6,-6,245,82,47
-5,-6,248,85,54
-4,-6,206,51,23
-3,-6,163,18,0
-2,-6,163,21,0
-1,-6,163,27,5
0,-6,155,23,2
1,-6,161,30,10
2,-6,166,33,16
3,-6,166,36,14
4,-6,165,40,12
5,-6,162,36,13
6,-6,159,26,19
7,-6,141,4,0
8,-6,159,23,0
9,-6,236,103,60
10,-6,254,125,67
11,-6,230,101,43
12,-6,207,69,30
13,-6,188,44,10
14,-6,198,48,11
15,-6,238,85,43
16,-6,233,81,32
17,-6,237,90,38
18,-6,231,89,39
19,-6,228,88,35
20,-6,226,87,28
21,-6,238,99,44
22,-6,241,99,61
23,-6,221,83,54
24,-6,202,74,49
25,-6,171,74,42
26,-6,121,78,35
27,-6,14,35,0
28,-6,92,191,62
-30,-5,4,255,8
-28,-5,1,255,0
-27,-5,3,255,1
-26,-5,0,255,4
-25,-5,6,237,7
-24,-5,56,226,42
-23,-5,0,52,0
-22,-5,58,42,0
-21,-5,120,41,26
-20,-5,137,33,8
-19,-5,164,42,5
-18,-5,216,84,36
-17,-5,237,97,38
-16,-5,235,88,19
-15,-5,234,81,11
-14,-5,247,89,28
-13,-5,254,95,40
-12,-5,253,95,48
-11,-5,255,98,57
-10,-5,255,103,63
-9,-5,255,105,66
-8,-5,255,111,70
-7,-5,252,103,63
-6,-5,252,89,58
-5,-5,248,83,53
-4,-5,211,54,21
-3,-5,176,25,0
-2,-5,166,21,0
-1,-5,161,17,0
0,-5,158,14,0
1,-5,161,17,0
2,-5,158,16,0
3,-5,159,21,0
4,-5,154,21,0
5,-5,155,22,0
6,-5,163,21,7
7,-5,153,7,0
8,-5,168,24,0
9,-5,230,90,39
10,-5,255,130,62
11,-5,242,110,48
12,-5,201,63,27
13,-5,162,21,0
14,-5,171,23,0
15,-5,230,83,49
16,-5,255,114,71
17,-5,254,116,70
18,-5,255,120,74
19,-5,241,103,54
20,-5,232,91,35
21,-5,235,92,36
22,-5,251,103,57
23,-5,239,91,53
24,-5,225,87,51
25,-5,239,115,89
26,-5,209,109,94
27,-5,90,39,10
28,-5,11,33,0
-28,-4,3,255,0
-26,-4,0,255,6
-25,-4,27,240,28
-24,-4,86,200,63
-23,-4,15,40,0
-22,-4,153,99,55
-21,-4,224,124,92
-20,-4,220,103,59
-19,-4,230,99,47
-18,-4,251,107,55
-17,-4,255,105,50
-16,-4,245,90,33
-15,-4,239,83,26
-14,-4,253,93,41
-13,-4,238,80,35
-12,-4,191,37,3
-11,-4,177,26,0
-10,-4,175,26,2
-9,-4,174,28,3
-8,-4,184,39,12
-7,-4,181,30,1
-6,-4,211,47,19
-5,-4,244,79,47
-4,-4,247,88,49
-3,-4,237,86,43
-2,-4,236,90,49
-1,-4,236,92,55
0,-4,241,88,56
1,-4,237,84,52
2,-4,229,81,45
3,-4,234,93,50
4,-4,228,92,44
5,-4,221,83,37
6,-4,225,80,49
7,-4,224,75,43
8,-4,223,72,25
9,-4,228,84,23
10,-4,255,118,48
11,-4,255,123,62
12,-4,201,63,34
13,-4,151,11,0
14,-4,160,20,3
15,-4,191,56,34
16,-4,206,78,51
17,-4,206,78,49
18,-4,216,77,48
19,-4,214,71,37
20,-4,213,76,30
21,-4,226,89,37
22,-4,251,107,54
23,-4,245,101,49
24,-4,233,90,46
25,-4,230,97,66
26,-4,191,78,60
27,-4,116,33,15
28,-4,56,11,0
-26,-3,0,255,7
-25,-3,36,232,34
-24,-3,0,45,0
-23,-3,48,28,0
-22,-3,163,81,43
-21,-3,241,125,84
-20,-3,232,105,52
-19,-3,232,93,36
-18,-3,244,94,41
-17,-3,255,102,51
-16,-3,255,95,47
-15,-3,255,94,48
-14,-3,255,103,58
-13,-3,247,91,53
-12,-3,184,34,9
-11,-3,156,11,0
-10,-3,156,11,0
-9,-3,165,19,0
-8,-3,173,25,0
-7,-3,167,12,0
-6,-3,199,34,6
-5,-3,248,81,47
-4,-3,255,101,59
-3,-3,255,102,56
-2,-3,253,107,58
-1,-3,250,104,57
0,-3,254,99,55
1,-3,255,98,53
2,-3,255,107,57
3,-3,250,103,49
4,-3,248,105,45
5,-3,255,113,55
6,-3,255,108,60
7,-3,255,104,57
8,-3,254,103,46
9,-3,237,92,27
10,-3,242,103,34
11,-3,255,124,68
12,-3,200,62,36
13,-3,140,3,0
14,-3,148,14,3
15,-3,148,20,7
16,-3,135,15,0
17,-3,138,16,0
18,-3,146,7,0
19,-3,158,13,0
20,-3,161,19,0
21,-3,219,78,32
22,-3,255,113,57
23,-3,245,102,46
24,-3,249,107,61
25,-3,243,110,77
26,-3,170,58,38
27,-3,99,17,0
28,-3,68,24,0
-30,-2,1,254,5
-29,-2,1,255,1
-28,-2,3,255,0
-26,-2,2,255,7
-25,-2,44,227,38
-24,-2,2,45,0
-23,-2,65,15,0
-22,-2,177,80,48
-21,-2,247,124,83
-20,-2,231,97,46
-19,-2,221,78,22
-18,-2,243,94,38
-17,-2,255,103,54
-16,-2,227,63,25
-15,-2,197,33,0
-14,-2,199,41,6
-13,-2,206,53,21
-12,-2,171,27,1
-11,-2,157,15,0
-10,-2,187,42,13
-9,-2,228,79,47
-8,-2,231,77,43
-7,-2,209,49,17
-6,-2,204,36,7
-5,-2,212,43,10
-4,-2,220,54,14
-3,-2,235,77,30
-2,-2,241,91,40
-1,-2,234,88,31
0,-2,242,89,31
1,-2,249,93,32
2,-2,248,95,28
3,-2,244,92,25
4,-2,242,93,25
5,-2,249,102,33
6,-2,244,96,32
7,-2,239,91,27
8,-2,244,96,32
9,-2,234,91,25
10,-2,234,94,32
11,-2,249,111,62
12,-2,196,60,36
13,-2,138,4,0
14,-2,143,12,4
15,-2,147,23,13
16,-2,133,15,3
17,-2,136,13,0
18,-2,163,23,0
19,-2,193,44,12
20,-2,180,30,0
21,-2,230,78,39
22,-2,253,106,55
23,-2,231,87,35
24,-2,232,95,49
25,-2,230,110,75
26,-2,174,75,56
27,-2,127,77,44
28,-2,82,105,25
-30,-1,0,255,5
-29,-1,2,255,5
-27,-1,2,255,0
-26,-1,0,252,1
-25,-1,46,222,35
-24,-1,8,35,0
-23,-1,80,17,2
-22,-1,173,75,46
-21,-1,245,126,84
-20,-1,236,104,55
-19,-1,227,86,33
-18,-1,242,95,43
-17,-1,246,91,43
-16,-1,207,48,9
-15,-1,180,20,0
-14,-1,171,14,0
-13,-1,179,29,0
-12,-1,164,20,0
-11,-1,164,21,0
-10,-1,205,57,19
-9,-1,248,95,53
-8,-1,249,88,46
-7,-1,227,61,21
-6,-1,209,45,10
-5,-1,184,17,0
-4,-1,194,26,0
-3,-1,229,66,23
-2,-1,246,91,43
-1,-1,250,99,44
0,-1,253,99,37
1,-1,249,94,27
2,-1,240,83,12
3,-1,253,96,25
4,-1,251,97,27
5,-1,246,93,23
6,-1,243,92,21
7,-1,241,94,24
8,-1,247,102,39
9,-1,247,104,46
10,-1,241,100,47
11,-1,243,104,63
12,-1,192,56,34
13,-1,138,4,0
14,-1,134,6,0
15,-1,135,11,0
16,-1,123,1,0
17,-1,136,7,0
18,-1,173,30,0
19,-1,228,75,41
20,-1,236,79,46
21,-1,247,91,53
22,-1,241,93,47
23,-1,227,89,42
24,-1,215,90,46
25,-1,184,91,47
26,-1,213,171,121
27,-1,219,242,160
28,-1,91,193,55
-29,0,0,255,3
-27,0,3,254,1
-26,0,7,255,3
-25,0,46,223,29
-24,0,23,50,0
-23,0,69,9,0
-22,0,160,75,44
-21,0,229,122,80
-20,0,212,87,41
-19,0,217,80,34
-18,0,241,96,51
-17,0,245,97,51
-16,0,225,77,31
-15,0,218,70,22
-14,0,226,73,29
-13,0,232,80,39
-12,0,224,78,41
-11,0,223,75,37
-10,0,238,83,35
-9,0,243,82,28
-8,0,244,77,24
-7,0,238,70,21
-6,0,235,74,30
-5,0,212,50,11
-4,0,214,46,9
-3,0,223,55,18
-2,0,229,67,28
-1,0,238,80,33
0,0,242,85,32
1,0,250,92,31
2,0,254,95,29
3,0,254,92,27
4,0,253,89,28
5,0,252,90,28
6,0,248,94,24
7,0,246,99,30
8,0,243,100,44
9,0,232,91,45
10,0,233,91,51
11,0,228,89,56
12,0,185,49,27
13,0,147,14,0
14,0,138,9,0
15,0,147,18,0
16,0,153,18,0
17,0,167,27,0
18,0,188,39,7
19,0,223,69,33
20,0,246,90,52
21,0,244,91,50
22,0,231,88,44
23,0,220,91,49
24,0,214,102,64
25,0,166,118,54
26,0,122,181,65
27,0,71,212,46
28,0,37,235,26
-30,1,0,255,3
-29,1,0,255,1
-28,1,4,255,6
-27,1,2,253,0
-26,1,3,255,0
-25,1,42,229,26
-24,1,0,58,0
-23,1,42,18,0
-22,1,139,76,43
-21,1,240,150,116
-20,1,234,124,89
-19,1,242,120,83
-18,1,246,116,80
-17,1,241,105,67
-16,1,232,93,50
-15,1,238,93,46
-14,1,255,105,55
-13,1,255,108,58
-12,1,251,102,59
-11,1,249,98,51
-10,1,255,97,42
-9,1,248,83,25
-8,1,255,86,31
-7,1,253,87,35
-6,1,246,89,38
-5,1,241,83,38
-4,1,231,63,26
-3,1,202,32,0
-2,1,188,24,0
-1,1,189,30,0
0,1,206,45,0
1,1,248,89,34
2,1,255,95,33
3,1,247,84,19
4,1,255,86,29
5,1,254,88,30
6,1,245,90,23
7,1,255,105,42
8,1,232,87,40
9,1,174,32,0
10,1,157,16,0
11,1,160,21,0
12,1,155,18,0
13,1,156,21,1
14,1,153,23,0
15,1,202,71,43
16,1,247,106,78
17,1,245,101,67
18,1,235,87,51
19,1,242,94,56
20,1,238,90,54
21,1,213,85,40
22,1,199,104,46
23,1,175,110,42
24,1,174,134,64
25,1,143,172,66
26,1,69,209,38
27,1,26,240,20
28,1,4,252,5
-30,2,2,255,5
-28,2,1,255,4
-27,2,2,255,3
-25,2,31,240,24
-24,2,77,199,62
-23,2,0,42,0
-22,2,80,49,18
-21,2,163,87,74
-20,2,160,73,53
-19,2,169,73,49
-18,2,166,64,39
-17,2,188,74,48
-16,2,211,80,50
-15,2,225,81,46
-14,2,234,86,38
-13,2,234,83,30
-12,2,239,89,38
-11,2,243,92,37
-10,2,240,81,23
-9,2,247,87,29
-8,2,247,86,34
-7,2,250,90,40
-6,2,245,90,34
-5,2,245,88,37
-4,2,229,63,25
-3,2,196,29,0
-2,2,185,21,0
-1,2,186,27,0
0,2,220,61,21
1,2,255,98,50
2,2,252,94,33
3,2,246,84,19
4,2,252,86,26
5,2,246,81,23
6,2,244,86,23
7,2,255,104,50
8,2,238,86,47
9,2,172,24,0
10,2,155,12,0
11,2,147,9,0
12,2,153,16,0
13,2,152,17,0
14,2,160,30,0
15,2,210,77,42
16,2,240,97,63
17,2,233,89,52
18,2,233,92,49
19,2,229,93,53
20,2,217,88,56
21,2,191,108,58
22,2,120,113,23
23,2,82,133,14
24,2,59,148,6
25,2,72,213,39
26,2,35,234,19
27,2,10,249,6
-30,3,1,254,3
-29,3,1,255,2
-28,3,1,255,2
-26,3,4,255,4
-25,3,15,242,12
-24,3,44,224,39
-23,3,0,56,0
-22,3,3,28,0
-21,3,38,16,0
-20,3,45,16,0
-19,3,45,11,0
-18,3,62,22,0
-17,3,83,20,0
-16,3,133,24,0
-15,3,215,80,50
-14,3,232,89,49
-13,3,243,97,50
-12,3,255,109,60
-11,3,244,97,46
-10,3,248,96,46
-9,3,252,97,49
-8,3,255,102,61
-7,3,251,96,52
-6,3,240,86,32
-5,3,246,89,36
-4,3,231,68,27
-3,3,189,24,0
-2,3,175,11,0
-1,3,182,22,0
0,3,211,50,8
1,3,255,98,46
2,3,255,97,32
3,3,236,78,7
4,3,247,84,19
5,3,244,82,18
6,3,247,93,31
7,3,255,111,58
8,3,231,77,41
9,3,161,11,0
10,3,152,10,0
11,3,149,12,4
12,3,168,30,17
13,3,195,60,38
14,3,213,83,49
15,3,245,113,75
16,3,245,107,71
17,3,223,91,52
18,3,198,84,34
19,3,176,87,29
20,3,196,141,76
21,3,187,190,99
22,3,102,190,51
23,3,66,213,37
24,3,49,229,33
25,3,26,236,17
26,3,13,248,6
27,3,1,255,0
-27,4,2,254,0
-26,4,0,252,1
-25,4,8,252,7
-24,4,20,250,17
-23,4,42,226,30
-22,4,1,108,0
-21,4,79,145,45
-20,4,78,141,37
-19,4,79,140,36
-18,4,71,130,22
-17,4,99,116,24
-16,4,138,68,17
-15,4,181,62,32
-14,4,214,80,53
-13,4,230,91,62
-12,4,236,97,64
-11,4,238,100,64
-10,4,238,98,62
-9,4,241,98,64
-8,4,245,97,69
-7,4,246,96,63
-6,4,248,96,47
-5,4,247,91,40
-4,4,220,57,16
-3,4,193,26,0
-2,4,189,25,0
-1,4,199,33,0
0,4,215,49,0
1,4,252,88,25
2,4,253,93,19
3,4,240,83,4
4,4,252,92,18
5,4,245,88,17
6,4,242,95,28
7,4,255,111,54
8,4,237,84,43
9,4,170,20,0
10,4,148,10,0
11,4,145,12,5
12,4,162,26,12
13,4,208,76,53
14,4,252,123,92
15,4,255,132,99
16,4,240,111,80
17,4,180,72,33
18,4,124,58,0
19,4,128,121,30
20,4,119,186,54
21,4,78,210,38
22,4,41,229,20
23,4,22,244,11
24,4,13,244,6
25,4,13,253,8
26,4,4,254,0
27,4,1,255,0
28,4,0,255,1
-29,5,2,255,0
-28,5,1,255,0
-27,5,6,255,1
-26,5,4,255,4
-25,5,0,252,1
-23,5,16,242,10
-22,5,59,220,44
-21,5,82,208,62
-20,5,90,204,67
-19,5,86,196,63
-18,5,87,193,57
-17,5,122,176,65
-16,5,224,174,115
-15,5,138,27,0
-14,5,129,3,0
-13,5,147,12,0
-12,5,146,12,0
-11,5,158,25,0
-10,5,159,24,0
-9,5,158,21,0
-8,5,157,13,0
-7,5,162,14,0
-6,5,180,31,0
-5,5,192,37,0
-4,5,190,26,0
-3,5,226,60,22
-2,5,255,89,49
-1,5,254,89,43
0,5,249,84,28
1,5,247,85,20
2,5,246,88,14
3,5,251,94,15
4,5,252,95,18
5,5,245,91,17
6,5,238,94,24
7,5,249,106,46
8,5,247,95,46
9,5,180,30,0
10,5,146,9,0
11,5,146,15,5
12,5,151,19,4
13,5,165,39,17
14,5,174,54,30
15,5,189,79,52
16,5,209,112,79
17,5,155,100,43
18,5,146,164,64
19,5,100,189,45
20,5,63,222,33
21,5,26,236,13
22,5,8,250,5
23,5,1,255,1
24,5,0,255,2
27,5,1,255,0
28,5,3,253,5
-29,6,1,255,0
-26,6,2,253,0
-25,6,6,255,4
-23,6,14,251,15
-22,6,40,231,31
-21,6,58,210,40
-20,6,75,201,57
-19,6,94,201,71
-18,6,94,195,65
-17,6,125,174,69
-16,6,197,146,91
-15,6,139,30,1
-14,6,139,15,0
-13,6,159,28,0
-12,6,159,29,0
-11,6,151,19,0
-10,6,163,25,0
-9,6,161,22,0
-8,6,168,23,0
-7,6,165,17,0
-6,6,174,23,0
-5,6,180,26,0
-4,6,188,28,0
-3,6,231,67,29
-2,6,255,92,47
-1,6,255,97,43
0,6,252,97,43
1,6,241,91,30
2,6,247,93,23
3,6,251,95,20
4,6,249,88,16
5,6,244,87,16
6,6,240,96,26
7,6,248,106,40
8,6,246,93,35
9,6,186,35,0
10,6,150,11,0
11,6,132,2,0
12,6,138,13,0
13,6,134,17,0
14,6,110,4,0
15,6,122,42,19
16,6,190,147,102
17,6,169,200,106
18,6,74,212,41
19,6,35,236,20
20,6,23,243,11
21,6,13,248,5
22,6,3,251,4
23,6,0,254,4
24,6,0,255,6
25,6,0,255,8
27,6,1,255,0
28,6,3,253,5
-30,7,27,234,30
-29,7,28,235,31
-28,7,28,235,31
-27,7,27,246,28
-26,7,8,247,4
-24,7,0,255,5
-23,7,13,244,14
-22,7,47,221,35
-21,7,0,91,0
-20,7,0,76,0
-19,7,9,66,0
-18,7,23,69,0
-17,7,64,65,0
-16,7,112,35,0
-15,7,187,66,35
-14,7,208,75,44
-13,7,235,97,61
-12,7,244,106,67
-11,7,239,101,55
-10,7,243,101,53
-9,7,244,99,52
-8,7,241,95,54
-7,7,236,88,52
-6,7,242,92,57
-5,7,238,84,48
-4,7,243,85,46
-3,7,248,87,41
-2,7,249,86,31
-1,7,250,90,32
0,7,239,90,32
1,7,236,90,31
2,7,246,94,29
3,7,246,89,22
4,7,253,94,26
5,7,244,90,18
6,7,242,94,24
7,7,249,102,33
8,7,246,92,28
9,7,221,70,17
10,7,204,61,27
11,7,189,57,32
12,7,163,37,15
13,7,130,17,0
14,7,106,8,0
15,7,103,54,21
16,7,92,125,38
17,7,83,203,54
18,7,23,236,20
19,7,0,255,6
20,7,5,255,3
21,7,5,255,0
23,7,3,255,9
24,7,0,255,9
28,7,1,254,5
-30,8,86,202,95
-29,8,98,211,105
-28,8,113,219,119
-27,8,63,205,67
-26,8,23,243,23
-25,8,2,255,1
-23,8,29,240,23
-22,8,84,201,60
-21,8,23,66,0
-20,8,25,18,0
-19,8,51,10,0
-18,8,72,12,0
-17,8,101,16,0
-16,8,156,34,0
-15,8,211,67,32
-14,8,239,87,50
-13,8,252,97,53
-12,8,249,99,46
-11,8,250,102,42
-10,8,246,96,37
-9,8,252,103,45
-8,8,248,103,48
-7,8,255,113,60
-6,8,252,100,50
-5,8,249,95,43
-4,8,255,102,45
-3,8,247,93,33
-2,8,250,91,25
-1,8,254,97,30
0,8,245,97,33
1,8,244,98,38
2,8,243,89,35
3,8,244,89,32
4,8,254,103,34
5,8,246,95,22
6,8,248,91,20
7,8,250,93,24
8,8,252,95,28
9,8,255,103,43
10,8,240,94,47
11,8,246,108,71
12,8,218,87,57
13,8,141,22,0
14,8,100,0,0
15,8,41,25,0
16,8,84,210,51
17,8,23,237,19
18,8,9,254,13
19,8,0,255,4
21,8,4,255,0
24,8,2,253,0
25,8,3,255,1
27,8,0,255,1
28,8,0,255,5
-30,9,0,43,0
-29,9,1,46,3
-28,9,29,67,30
-27,9,75,163,76
-26,9,36,228,33
-25,9,14,247,8
-24,9,27,237,18
-23,9,64,215,42
-22,9,66,120,24
-21,9,53,34,0
-20,9,87,19,8
-19,9,122,20,16
-18,9,164,49,31
-17,9,202,71,41
-16,9,217,74,32
-15,9,238,83,37
-14,9,247,87,39
-13,9,247,86,34
-12,9,252,94,33
-11,9,244,90,26
-10,9,247,94,34
-9,9,240,94,35
-8,9,234,93,39
-7,9,237,97,44
-6,9,239,98,45
-5,9,238,97,43
-4,9,235,96,39
-3,9,231,91,30
-2,9,240,95,32
-1,9,238,93,30
0,9,240,97,37
1,9,240,99,45
2,9,236,90,41
3,9,242,95,43
4,9,243,99,36
5,9,242,95,26
6,9,252,94,29
7,9,251,89,25
8,9,253,94,29
9,9,253,97,36
10,9,244,93,38
11,9,233,88,41
12,9,216,76,41
13,9,169,44,16
14,9,133,31,6
15,9,83,66,0
16,9,73,202,40
17,9,26,241,23
18,9,1,248,7
19,9,0,255,6
20,9,0,255,1
22,9,3,255,0
23,9,1,255,0
24,9,5,252,0
25,9,4,254,0
26,9,0,255,1
27,9,0,255,1
28,9,0,255,3
-30,10,22,29,13
-29,10,0,5,0
-28,10,34,38,21
-27,10,133,188,120
-26,10,60,215,49
-25,10,49,224,33
-24,10,85,199,60
-23,10,145,196,103
-22,10,126,113,58
-21,10,72,8,0
-20,10,100,0,0
-19,10,137,17,1
-18,10,181,57,21
-17,10,218,86,37
-16,10,229,89,28
-15,10,245,95,32
-14,10,247,88,30
-13,10,250,87,28
-12,10,254,95,30
-11,10,239,85,23
-10,10,244,97,45
-9,10,248,107,61
-8,10,238,107,63
-7,10,236,110,70
-6,10,231,112,72
-5,10,233,115,75
-4,10,237,118,76
-3,10,240,119,74
-2,10,242,118,67
-1,10,242,114,65
0,10,239,111,66
1,10,237,106,62
2,10,239,111,62
3,10,243,112,58
4,10,241,105,47
5,10,248,105,47
6,10,246,95,42
7,10,249,92,39
8,10,255,94,39
9,10,246,83,26
10,10,255,100,43
11,10,242,90,40
12,10,247,98,58
13,10,236,102,67
14,10,237,128,95
15,10,255,220,165
16,10,220,255,163
17,10,77,206,53
18,10,23,238,20
19,10,1,255,5
22,10,0,255,1
23,10,0,255,1
24,10,2,253,2
25,10,4,255,4
26,10,0,255,1
27,10,0,255,1
28,10,1,255,0
-30,11,47,28,24
-29,11,26,6,0
-28,11,55,32,18
-27,11,160,173,119
-26,11,105,190,63
-25,11,65,156,19
-24,11,47,76,0
-23,11,76,54,7
-22,11,100,39,8
-21,11,152,60,35
-20,11,198,79,55
-19,11,208,77,47
-18,11,215,82,37
-17,11,230,95,39
-16,11,236,98,33
-15,11,225,83,17
-14,11,239,93,33
-13,11,229,81,21
-12,11,237,93,33
-11,11,243,106,51
-10,11,214,87,42
-9,11,178,71,27
-8,11,178,97,44
-7,11,157,92,34
-6,11,154,95,37
-5,11,152,98,38
-4,11,152,98,38
-3,11,152,97,33
-2,11,157,98,32
-1,11,166,102,38
0,11,175,106,47
1,11,178,110,49
2,11,173,108,42
3,11,186,108,44
4,11,207,100,48
5,11,221,94,49
6,11,234,97,53
7,11,229,83,36
8,11,242,82,32
9,11,255,92,39
10,11,244,85,29
11,11,236,81,27
12,11,243,88,42
13,11,238,97,54
14,11,225,106,64
15,11,212,128,81
16,11,201,167,106
17,11,134,177,72
18,11,66,213,37
19,11,26,238,14
20,11,8,248,3
22,11,1,255,6
23,11,0,254,4
24,11,0,252,1
25,11,1,255,2
28,11,1,255,0
-30,12,62,33,27
-29,12,37,3,0
-28,12,85,41,16
-27,12,174,136,89
-26,12,185,166,90
-25,12,157,135,59
-24,12,82,36,0
-23,12,84,15,0
-22,12,111,26,0
-21,12,196,93,62
-20,12,230,107,66
-19,12,238,103,56
-18,12,246,106,57
-17,12,246,106,53
-16,12,242,108,55
-15,12,232,103,48
-14,12,229,104,50
-13,12,230,108,57
-12,12,226,110,63
-11,12,225,119,77
-10,12,165,80,43
-9,12,86,39,0
-8,12,22,35,0
-7,12,10,51,0
-6,12,3,45,0
-5,12,3,49,0
-4,12,1,55,0
-3,12,0,56,0
-2,12,5,54,0
-1,12,8,52,0
0,12,10,51,0
1,12,10,51,0
2,12,7,50,0
3,12,33,45,0
4,12,84,27,0
5,12,117,19,0
6,12,153,44,5
7,12,215,87,42
8,12,239,84,36
9,12,241,77,26
10,12,247,87,37
11,12,247,91,40
12,12,241,85,34
13,12,234,87,35
14,12,227,92,44
15,12,222,108,58
16,12,197,107,55
17,12,168,132,58
18,12,114,156,44
19,12,78,203,41
20,12,38,242,23
21,12,6,254,7
22,12,1,253,8
23,12,0,255,7
24,12,0,255,1
28,12,0,255,3
-30,13,134,91,82
-29,13,66,17,0
-28,13,120,61,27
-27,13,211,143,98
-26,13,217,139,90
-25,13,202,118,72
-24,13,150,55,27
-23,13,122,20,0
-22,13,133,25,0
-21,13,202,86,47
-20,13,227,100,47
-19,13,220,84,26
-18,13,243,100,42
-17,13,252,112,59
-16,13,215,84,38
-15,13,179,60,18
-14,13,183,75,36
-13,13,169,87,37
-12,13,172,125,57
-11,13,159,144,63
-10,13,113,123,37
-9,13,53,104,0
-8,13,95,202,60
-7,13,74,209,47
-6,13,75,207,43
-5,13,73,210,44
-4,13,68,213,46
-3,13,67,214,46
-2,13,68,211,43
-1,13,69,210,44
0,13,70,208,50
1,13,70,208,52
2,13,71,209,51
3,13,94,198,61
4,13,20,60,0
5,13,52,37,0
6,13,104,45,0
7,13,186,86,36
8,13,227,89,42
9,13,242,84,37
10,13,248,90,43
11,13,242,85,34
12,13,233,76,21
13,13,245,94,37
14,13,227,84,26
15,13,224,93,37
16,13,219,102,49
17,13,176,95,39
18,13,132,109,39
19,13,101,166,46
20,13,44,227,23
21,13,4,249,4
22,13,0,250,5
23,13,0,255,7
24,13,2,255,3
28,13,0,255,5
-30,14,175,116,102
-29,14,121,59,36
-28,14,167,95,55
-27,14,207,129,80
-26,14,221,133,85
-25,14,221,122,81
-24,14,148,34,10
-23,14,146,24,3
-22,14,148,24,0
-21,14,202,76,26
-20,14,243,113,51
-19,14,235,100,32
-18,14,245,104,35
-17,14,240,104,44
-16,14,183,57,16
-15,14,131,21,0
-14,14,95,4,0
-13,14,52,21,0
-12,14,10,75,0
-11,14,81,209,36
-10,14,55,218,29
-9,14,41,228,23
-8,14,33,236,20
-7,14,25,237,12
-6,14,25,242,15
-5,14,24,241,12
-4,14,21,241,9
-3,14,21,241,9
-2,14,20,242,11
-1,14,20,243,14
0,14,22,244,23
1,14,24,244,24
2,14,23,237,15
3,14,31,232,14
4,14,53,232,29
5,14,81,199,35
6,14,74,95,0
7,14,117,59,0
8,14,165,49,2
9,14,232,83,43
10,14,243,85,40
11,14,243,81,34
12,14,253,94,39
13,14,238,84,24
14,14,238,89,21
15,14,232,95,27
16,14,219,98,41
17,14,187,97,44
18,14,173,123,72
19,14,124,165,63
20,14,47,225,25
21,14,7,255,8
22,14,3,255,9
23,14,0,254,5
24,14,0,254,1
25,14,1,255,2
26,14,1,255,1
27,14,4,253,1
28,14,7,251,5
-30,15,104,79,38
-29,15,86,49,5
-28,15,139,76,32
-27,15,173,92,47
-26,15,201,112,68
-25,15,217,114,79
-24,15,196,75,56
-23,15,165,36,15
-22,15,155,27,0
-21,15,203,76,21
-20,15,241,113,48
-19,15,237,106,34
-18,15,231,97,24
-17,15,224,95,30
-16,15,187,70,27
-15,15,130,41,7
-14,15,80,35,0
-13,15,7,39,0
-12,15,69,213,38
-11,15,24,239,13
-10,15,12,254,12
-9,15,0,254,2
-8,15,1,255,0
-7,15,3,255,0
-4,15,1,255,0
-3,15,1,255,0
-2,15,1,255,0
0,15,0,255,4
1,15,0,252,4
2,15,12,254,10
3,15,16,244,7
4,15,22,239,12
5,15,68,218,35
6,15,138,169,65
7,15,102,46,0
8,15,145,33,0
9,15,202,57,12
10,15,240,86,36
11,15,242,85,32
12,15,230,77,20
13,15,235,87,27
14,15,247,104,38
15,15,219,87,23
16,15,202,91,35
17,15,179,107,48
18,15,150,133,61
19,15,103,173,51
20,15,37,225,17
21,15,2,253,2
22,15,1,255,6
23,15,0,254,4
24,15,0,255,2
25,15,1,255,3
26,15,1,254,3
27,15,4,253,3
28,15,7,251,3
-30,16,9,70,0
-29,16,6,37,0
-28,16,86,50,0
-27,16,154,81,46
-26,16,204,124,89
-25,16,235,141,113
-24,16,243,132,115
